"label","id","Degree","Betweenness","Pagerank","Cluster","Gene","Strain","Diameter","Count","N","Essential","Var","TIGR4.old.x","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description","Essential.Count","Essential.Call","TIGR4.old.y","TIGR4.new","TAIWAN.19F.new","D39.old","D39.new"
"SPT_0302",427,22,3104.33777828996,0.0101761062443073,1592,"SPT_RS01520","19F",0.00884589528230897,372,371,FALSE,0.388691427857356,"SP_0254","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"leuS","leucyl-tRNA synthetase",15,"Essential","SP_0254","SP_RS01235","SPT_RS01520","SPD_0238","SPD_RS01275"
"SPT_0651",428,25,410.512280468346,0.0221673381551337,944,"SPT_RS03240","19F",0.000877751340040022,372,371,FALSE,1.16829068050793,"SP_0626","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"brnQ","Branched-chain amino acid transport system carrier protein",0,"Nonessential","SP_0626","SP_RS03070","SPT_RS03240","SPD_0546","SPD_RS02920"
"SPT_1770",429,6,853.525261790109,0.00055984042985211,2742,"SPT_RS08820","19F",0.00824526795214714,372,371,FALSE,2.09115652468295,"SP_1853","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galK","galactokinase",0,"Nonessential","SP_1853","SP_RS09195","SPT_RS08820","SPD_1634","SPD_RS08635"
"SPT_0979",430,4,0.487179487179487,0.000155692350746843,119,"SPT_RS04835","19F",0.00659148175292837,372,371,FALSE,1.85285191781096,"SP_1249","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"GuaC","GMP reductase",0,"Nonessential","SP_1249","SP_RS06125","SPT_RS04835","SPD_1107","SPD_RS05860"
"SPT_2246",431,5,35.9937637552081,0.00054832279701372,1244,"SPT_RS11110","19F",0.000373548387096768,372,371,FALSE,0.819773277473762,"SP_2228","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"guaB","inosine 5'-monophosphate dehydrogenase",12,"Evolvable.Essential","SP_2228","SP_RS11375","SPT_RS11110","SPD_2055","SPD_RS10780"
"SPT_0046",432,9,680.85818005636,0.00018259512001994,2790,"SPT_RS00240","19F",0.00317306145621421,372,371,FALSE,0.584365028837289,"SP_0012","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"HptA","Hypoxanthine-guanine phosphoribosyltransferase",0,"Nonessential","SP_0012","SP_RS00060","SPT_RS00240","SPD_0012","SPD_RS00060"
"SPT_1610",433,2,13.3206265328119,0.00021329537465048,3635,"SPT_RS08005","19F",0.00576773916918012,372,371,FALSE,0.377219702256579,"SP_1671","Intracellular","METABOLISM","METABOLISM",NA,"Amino acid metabolism","Cell wall metabolism",NA,2,"DdlA","D-alanine--D-alanine ligase",15,"Essential","SP_1671","SP_RS08255","SPT_RS08005","SPD_1484","SPD_RS07830"
"SPT_1281",434,6,2973.80509268428,1.68399049219236e-06,2350,"SPT_RS06355","19F",0.00482480812545193,372,371,FALSE,0.78493840150834,"SP_0918","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"speE","spermidine synthase",0,"Nonessential","SP_0918","SP_RS04540","SPT_RS06355","SPD_0811","SPD_RS04310"
"SPT_1277",435,2,67.2607573989289,2.0757869521703e-08,1660,"SPT_RS06335","19F",0.00106103284962431,372,371,FALSE,0.7792669809897,"SP_0922","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","N-carbamoylputrescine amidase",0,"Nonessential","SP_0922","SP_RS04560","SPT_RS06335","SPD_0815","SPD_RS04330"
"SPT_2132",436,11,546.737608005851,0.00910679246748865,2246,"SPT_RS10565","19F",0.00996631956487519,372,371,TRUE,0.354820503766651,"SP_2121","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"hisS","histidyl-tRNA synthetase",15,"Essential","SP_2121","SP_RS10825","SPT_RS10565","SPD_1950","SPD_RS10265"
"SPT_0871",437,1,0,0.000141671203048895,3701,"SPT_RS04325","19F",0.00851072477895806,371,371,FALSE,0.40237120563867,"SP_1403","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"","Inositol monophosphatase ",0,"Nonessential","SP_1403","SP_RS06875","SPT_RS04325","SPD_1234","SPD_RS06510"
"SPT_2138",438,3,45.9156919292519,0.00246891710856349,2428,"SPT_RS10590","19F",0.000877549290458117,372,371,FALSE,0.783891137679708,"SP_2126","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvD","Dihydroxy-acid dehydratase",0,"Nonessential","SP_2126","SP_RS10850","SPT_RS10590","SPD_1956","SPD_RS10285"
"SPT_0616",439,3,68.5454214997991,0.000318063981527503,303,"SPT_RS03075","19F",0.00946883615399718,372,371,FALSE,0.59021142992109,"SP_0586","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","5,10-methylenetetrahydrofolate reductase",0,"Nonessential","SP_0586","SP_RS02905","SPT_RS03075","SPD_0511","SPD_RS02750"
"SPT_0693",440,2,0.5,2.5048163840957e-05,1763,"SPT_RS03450","19F",0.00532095934979957,372,371,TRUE,0.507951495261118,"SP_0669","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"thyA","thymidylate synthase",15,"Essential","SP_0669","SP_RS03285","SPT_RS03450","SPD_0581","SPD_RS03115"
"SPT_1266",441,4,404.727728709125,0.00842139199333441,2229,"SPT_RS06280","19F",0.0253853556663121,372,371,FALSE,0.757807601114962,"SP_0933","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"proC","pyrroline-5-carboxylate reductase",0,"Nonessential","SP_0933","SP_RS04615","SPT_RS06280","SPD_0824","SPD_RS04385"
"SPT_0311",442,14,1642.42826959398,0.00911356465423365,1803,"SPT_RS01570","19F",0.00187624314272614,372,371,TRUE,0.651311651158908,"SP_0264","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"proS","prolyl-tRNA synthetase",15,"Essential","SP_0264","SP_RS01295","SPT_RS01570","SPD_0246","SPD_RS01320"
"SPT_1480",443,14,1097.70707381885,0.010076970798438,2703,"SPT_RS07355","19F",0.00137547472355808,371,370,FALSE,0.412465926142915,"SP_1542","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"AsnC","Asparagine--tRNA ligase",15,"Essential","SP_1542","SP_RS07595","SPT_RS07355","SPD_1371","SPD_RS07215"
"SPT_1522",444,2,0,5.57102820900013e-07,2370,"SPT_RS07570","19F",0.00552011657335684,371,370,FALSE,0.610525512618749,"SP_1583",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Isochorismatase",0,"Nonessential","SP_1583","SP_RS07805","SPT_RS07570","SPD_1411","SPD_RS07430"
"SPT_0389",445,3,261.283760792852,0.000730972609164156,1024,"SPT_RS01960","19F",0.00358014384401121,372,371,FALSE,0.761163504359198,"SP_0340","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,""," S-ribosylhomocysteine lyase (EC 4.4.1.21) ",0,"Nonessential","SP_0340","SP_RS01655","SPT_RS01960","SPD_0309","SPD_RS01650"
"SPT_0904",446,3,0,0.00223885637370671,2015,"SPT_RS04485","19F",0.01048829779919,372,371,FALSE,0.375466924684421,"SP_1369","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"PheA","Prephenate dehydratase",0,"Nonessential","SP_1369","SP_RS06710","SPT_RS04485","SPD_1203","SPD_RS06350"
"SPT_2161",447,6,893.758583201087,0.00119038767941842,2319,"SPT_RS10700","19F",0.00022379862700229,371,371,FALSE,1.04821932357688,"SP_2150","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"arcB","ornithine carbamoyltransferase",0,"Nonessential","SP_2150","SP_RS10960","SPT_RS10700","SPD_1976","SPD_RS10390"
"SPT_2162",448,4,5.36954974900773,0.00118742134639204,3057,"SPT_RS10705","19F",0.00244429667912779,371,371,FALSE,0.958801633317743,"SP_2151","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"arcC","Carbamate kinase",0,"Nonessential","SP_2151","SP_RS10965","SPT_RS10705","SPD_1977","SPD_RS10395"
"SPT_1213",449,3,3421.63692008609,0.000136941132986764,1836,"SPT_RS06010","19F",0.00788792029957257,372,371,TRUE,0.414207137814543,"SP_0991","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"mtf","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase",12,"Evolvable.Essential","SP_0991","SP_RS04915","SPT_RS06010","SPD_0877","SPD_RS04680"
"SPT_1278",450,2,81.5711932249045,5.34329813826773e-09,1108,"SPT_RS06340","19F",0.00458254832587562,371,370,FALSE,0.600976460816471,"SP_0921","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"aguA","Agmatine deiminase",0,"Nonessential","SP_0921","SP_RS04555","SPT_RS06340","SPD_0814","SPD_RS04325"
"SPT_0599",451,17,1575.60017028411,0.00175106619881173,104,"SPT_RS02985","19F",0.0200420118620253,372,371,TRUE,0.522896714505799,"SP_0568","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","valyl-tRNA synthetase",15,"Essential","SP_0568","SP_RS02790","SPT_RS02985","SPD_0494","SPD_RS02635"
"SPT_2170",452,3,1.5,0.0247484460739934,3490,"SPT_RS10745","19F",0.00799670148325637,371,371,FALSE,0.831845586552639,"SP_2157","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","",0,"Nonessential","SP_2157","SP_RS11005","SPT_RS10745","SPD_1985","SPD_RS10430"
"SPT_1570",453,14,1625.05043712637,0.00922170733336226,3059,"SPT_RS07795","19F",0.0021317072595414,372,371,TRUE,0.599048965820469,"SP_1631","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ThrS","Threonyl-tRNA synthetase",15,"Essential","SP_1631","SP_RS08040","SPT_RS07795","SPD_1444","SPD_RS07605"
"SPT_2061",454,5,506.802874939389,0.00911549293096394,3362,"SPT_RS10205","19F",0.0272952140169744,372,371,FALSE,0.309502766562449,"SP_2066","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"thrC","threonine synthase",1,"Evolvable.Essential","SP_2066","SP_RS10445","SPT_RS10205","SPD_1877","SPD_RS09895"
"SPT_1595",455,4,77.8390549595179,0.00537470670888506,3756,"SPT_RS07920","19F",0.00107664092907257,372,371,FALSE,1.22876711605339,"SP_1655","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"GpmA","Phosphoglycerate mutase",15,"Essential","SP_1655","SP_RS08170","SPT_RS07920","SPD_1468","SPD_RS07745"
"SPT_1172",456,3,0,0.000175300810765771,1754,"SPT_RS05805","19F",0.0256621659250912,394,368,FALSE,0.909844155492701,"SP_1126","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","putative glycerate kinase (EC 2.7.1.31)",0,"Nonessential","SP_1126","SP_RS05580","SPT_RS05805","SPD_1011","SPD_RS05385"
"SPT_0536",457,4,6.86029338564391,0.000310566832040477,3754,"SPT_RS02675","19F",0.00139968489808861,373,371,TRUE,0.566685407920797,"SP_0499","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"pgk","Phosphoglycerate kinase (EC 2.7.2.3)",14,"Evolvable.Essential","SP_0499","SP_RS02455","SPT_RS02675","SPD_0445","SPD_RS02365"
"SPT_0418",458,7,923.569322506627,0.00222372564629311,506,"SPT_RS02115","19F",0.00285432910582745,372,371,TRUE,0.370216767086896,"SP_0375","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gnd","6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",15,"Essential","SP_0375","SP_RS01835","SPT_RS02115","SPD_0343","SPD_RS01825"
"SPT_0957",459,3,888.182003692428,5.46785607015065e-05,2514,"SPT_RS04735","19F",0.0119585022088286,372,371,TRUE,0.58551014317276,"SP_1271","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"IspD","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase",15,"Essential","SP_1271","SP_RS06230","SPT_RS04735","SPD_1127","SPD_RS05960"
"SPT_0710",460,4,339.921237589037,0.00124142500672094,2461,"SPT_RS03535","19F",0.0106997080580627,372,371,TRUE,0.354001932044369,"SP_0688","Intracellular","METABOLISM","METABOLISM",NA,"Cell wall metabolism","Amino acid metabolism",NA,2,"murD","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase",15,"Essential","SP_0688","SP_RS03370","SPT_RS03535","SPD_0598","SPD_RS03200"
"SPT_1145",461,5,3.23420602125812,0.02098901594783,2018,"SPT_RS05670","19F",0.000441988950276242,372,371,FALSE,0.736493942188198,"SP_1100","Intracellular","METABOLISM","METABOLISM","METABOLISM","Carbohydrate metabolism","Nucleotide metabolism","Energy metabolism",3,"eutD","Phosphate acetyltransferase (EC 2.3.1.8)",1,"Evolvable.Essential","SP_1100","SP_RS05445","SPT_RS05670","SPD_0985","SPD_RS05250"
"SPT_0429",462,1,0,6.57771120325202e-09,3241,"SPT_RS02165","19F",0.00636058877192134,372,371,TRUE,0.354711369878975,"SP_0384","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)",15,"Essential","SP_0384","SP_RS01885","SPT_RS02165","SPD_0349","SPD_RS01855"
"SPT_1021",463,2,503,5.35312633311192e-07,2778,"SPT_RS05040","19F",0.00731598787735273,372,371,FALSE,0.334620459706542,"SP_1205","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"IspA","(2E,6E)-farnesyl diphosphate synthase/geranyltranstransferase",13,"Evolvable.Essential","SP_1205","SP_RS05920","SPT_RS05040","SPD_1065","SPD_RS05650"
"SPT_0899",464,5,80.6431839307666,0.0261612833216327,1119,"SPT_RS04460","19F",0.00332138085699945,372,371,FALSE,0.388109678238935,"SP_1374","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroC","Chorismate synthase",0,"Nonessential","SP_1374","SP_RS06735","SPT_RS04460","SPD_1208","SPD_RS06375"
"SPT_0930",465,4,5.49067492122341,0.00148677368061356,3644,"SPT_RS04610","19F",0.019017598033202,372,371,FALSE,1.35889906284001,"SP_1296","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Putative chorismate mutase",0,"Nonessential","SP_1296","SP_RS06360","SPT_RS04610","SPD_1151","SPD_RS06085"
"SPT_0900",466,3,0,0.00223885637370671,2758,"SPT_RS04465","19F",0.00411459123268022,372,371,FALSE,0.240506251564089,"SP_1373","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"TyrA","Prephenate dehydrogenase",0,"Nonessential","SP_1373","SP_RS06730","SPT_RS04465","SPD_1207","SPD_RS06370"
"SPT_1359",467,6,87.0974633592059,9.08931492049869e-07,2584,"SPT_RS06760","19F",0.00734578412524033,372,371,FALSE,0.392899325982521,"SP_0844","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"cdd","cytidine deaminase",0,"Nonessential","SP_0844","SP_RS04130","SPT_RS06760","SPD_0738","SPD_RS03905"
"SPT_1018",468,14,2926.93937369424,3.79240877866903e-07,2097,"SPT_RS05025","19F",0,372,371,FALSE,0.545071143773369,"SP_1208","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Udk","Uridine/Cytidine kinase",0,"Nonessential","SP_1208","SP_RS05935","SPT_RS05025","SPD_1068","SPD_RS05665"
"SPT_1442",469,2,59.6971526544605,0.000809265639284567,2391,"SPT_RS07165","19F",0.0020083933504616,372,371,FALSE,0.436176016793946,"SP_1506",NA,"METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","6-phosphogluconolactonase",0,"Nonessential","SP_1506","SP_RS07415","SPT_RS07165","SPD_1333","SPD_RS07020"
"SPT_0495",470,11,1913.36997402732,9.90561864371566e-05,135,"SPT_RS02475","19F",0.000867056277344975,372,371,FALSE,0.343690627861764,"SP_0457","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"uppP","UDP pyrophosphate phosphatase",11,"Evolvable.Essential","SP_0457","SP_RS02255","SPT_RS02475","SPD_0417","SPD_RS02215"
"SPT_0387",471,7,2478.20503884945,6.33337263417906e-05,2697,"SPT_RS01950","19F",0.0139081017403719,372,371,TRUE,2.30701155930705,"SP_0337","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MraY","Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) ",15,"Essential","SP_0337","SP_RS01645","SPT_RS01950","SPD_0307","SPD_RS01635"
"SPT_1755",472,5,1185.90490743766,1.35095962213291e-06,2748,"SPT_RS08745","19F",0.0126533396745435,372,371,TRUE,0.795983787863058,"SP_1838","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","",15,"Essential","SP_1838","SP_RS09115","SPT_RS08745","SPD_1620","SPD_RS08565"
"SPT_0909",473,5,1802.78758527738,9.60729389617392e-07,2418,"SPT_RS04510","19F",0.00231258143471778,372,371,FALSE,0.338693347991902,"SP_1364",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein",15,"Essential","SP_1364","SP_RS06680","SPT_RS04510","SPD_1198","SPD_RS06325"
"SPT_1500",475,4,0,0.0135772681595315,1142,"SPT_RS07455","19F",0.0030756049895445,371,370,TRUE,0.271123145839588,"SP_1559","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"GlmM","Phosphoglucosamine mutase",15,"Essential","SP_1559","SP_RS07685","SPT_RS07455","SPD_1390","SPD_RS07315"
"SPT_1665",476,1,0,4.90999169151664e-18,1205,"SPT_RS08280","19F",0.00215222860284164,372,371,TRUE,0.31579250273441,"SP_1727","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaS","Hydroxymethylglutaryl-CoA synthase",15,"Essential","SP_1727","SP_RS08545","SPT_RS08280","SPD_1537","SPD_RS08115"
"SPT_1664",477,2,3,1.18287567948619e-17,1256,"SPT_RS08275","19F",0.00251834227424253,371,370,TRUE,0.386332090479738,"SP_1726","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","Hydroxymethylglutaryl-CoA reductase",15,"Essential","SP_1726","SP_RS08540","SPT_RS08275","SPD_1536","SPD_RS08110"
"SPT_1936",478,27,7855.54859734872,4.48109676259922e-07,708,"SPT_RS09615","19F",0.00737361674456411,372,371,FALSE,0.673619978904888,"SP_1959","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"ndk","Nucleoside diphosphate kinase",0,"Nonessential","SP_1959","SP_RS09845","SPT_RS09615","SPD_1757","SPD_RS09290"
"SPT_1676",479,4,0,1.04834127653498e-08,2123,"SPT_RS08340","19F",0.000933760457481734,372,371,TRUE,0.493182432505044,"SP_1738","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"gmk","guanylate kinase",15,"Essential","SP_1738","SP_RS08600","SPT_RS08340","SPD_1548","SPD_RS08175"
"SPT_1765",480,3,0,7.26099858663329e-06,2539,"SPT_RS08795","19F",0.00473201843022598,373,371,FALSE,0.80659224918826,"SP_1848","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Nucleotide metabolism",NA,2,"pbuX","Xanthine permease",0,"Nonessential","SP_1848","SP_RS09170","SPT_RS08795","SPD_1629","SPD_RS08610"
"SPT_1598",481,16,1076.60017028411,0.00175078832372725,3093,"SPT_RS07940","19F",0.0126238429579849,372,371,TRUE,0.794081443374203,"SP_1659","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"IleS","Isoleucyl-tRNA synthetase",15,"Essential","SP_1659","SP_RS08190","SPT_RS07940","SPD_1472","SPD_RS07765"
"SPT_1192",482,4,109.4840181379,0.000149001641095205,2801,"SPT_RS05910","19F",0.00745588183647144,372,371,FALSE,0.424072715467518,"SP_1167","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrC"," Dihydroorotase (EC 3.5.2.3)",1,"Evolvable.Essential","SP_1167","SP_RS05755","SPT_RS05910","SPD_1030","SPD_RS05485"
"SPT_1067",483,2,5.75319841002489,0.00630059465460844,3843,"SPT_RS05280","19F",0.00688559910138473,372,371,FALSE,1.02186909184528,"SP_1013","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)",0,"Nonessential","SP_1013","SP_RS05030","SPT_RS05280","SPD_0900","SPD_RS04800"
"SPT_2104",484,1,0,3.9050916257319e-06,3691,"SPT_RS10420","19F",0.0508571082486013,372,371,FALSE,0.655552024282574,"SP_2095","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","5-formyltetrahydrofolate cyclo-ligase",0,"Nonessential","SP_2095","SP_RS10670","SPT_RS10420","SPD_1921","SPD_RS10110"
"SPT_1376",485,3,503,0.000317807337311039,3799,"SPT_RS06845","19F",0.00620580913783132,372,371,TRUE,0.737187400339265,"SP_0825","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"folD","bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",15,"Essential","SP_0825","SP_RS04035","SPT_RS06845","SPD_0721","SPD_RS03815"
"SPT_0308",486,5,1004,4.35586696434375e-05,3360,"SPT_RS01555","19F",0.00151321703001372,372,371,TRUE,0.572436589657012,"SP_0261","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"uppS","Undecaprenyl diphosphate synthase (EC 2.5.1.31)",15,"Essential","SP_0261","SP_RS01280","SPT_RS01555","SPD_0243","SPD_RS01305"
"SPT_1685",487,5,9850.97598096987,9.21318524118358e-06,1751,"SPT_RS08390","19F",0.00913632209429139,372,371,FALSE,0.517107130843859,"SP_1747","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"nadD","nicotinic acid mononucleotide adenylyltransferase",14,"Evolvable.Essential","SP_1747","SP_RS08645","SPT_RS08390","SPD_1557","SPD_RS08220"
"SPT_1776",488,2,0,1.14703233042599e-07,2029,"SPT_RS08850","19F",0.0232363353725761,383,371,FALSE,0.526177667078934,"SP_1859","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","",0,"Nonessential","SP_1859","SP_RS09225","SPT_RS08850","SPD_1640","SPD_RS08665"
"SPT_1071",489,4,0,7.37325783233803e-07,3774,"SPT_RS05300","19F",0.025666837395691,371,370,FALSE,0.915977784722492,"SP_1018","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"tdk","Thymidine kinase (EC 2.7.1.21)",0,"Nonessential","SP_1018","SP_RS05055","SPT_RS05300","SPD_0904","SPD_RS04820"
"SPT_0335",490,5,503,0.00794308649140833,2820,"SPT_RS01695","19F",0.0278947210229452,372,371,FALSE,0.781567999565759,"SP_0289","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","Dihydropteroate synthase (EC 2.5.1.15)",15,"Essential","SP_0289","SP_RS01420","SPT_RS01695","SPD_0269","SPD_RS01440"
"SPT_0402",491,6,2295.01916703033,0.00715878044024659,3779,"SPT_RS02040","19F",0.179960342614255,88,88,FALSE,0.432522220440284,"SP_0357","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4I","UDP-N-acetylglucosamine-2-epimerase (EC 5.1.3.14)",1,"Evolvable.Essential","SP_0357","SP_RS01745","SPT_RS02040","n.p.","n.p"
"SPT_0854",492,1,0,1.13207998397614e-07,2700,"SPT_RS04235","19F",0.00173192008687424,372,371,TRUE,0.363346679740203,"SP_1420","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"NadE","NH(3)-dependent NAD(+) synthetase",15,"Essential","SP_1420","SP_RS06965","SPT_RS04235","SPD_1250","SPD_RS06595"
"SPT_1948",493,2,502.999999999998,1.41566657655045e-06,3474,"SPT_RS09660","19F",0.397360278389281,742,371,FALSE,0.255110018802703,"SP_1968","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"coaD","Phosphopantetheine adenylyltransferase",4,"Evolvable.Essential","SP_1968","SP_RS09895","SPT_RS09660","SPD_1766","SPD_RS09340"
"SPT_1232",494,1,0,1.73951543780192e-08,3883,"SPT_RS06110","19F",0.0178511866327506,372,371,TRUE,0.671824065298862,"SP_0971","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"coaE","Dephospho-CoA kinase",14,"Evolvable.Essential","SP_0971","SP_RS04815","SPT_RS06110","SPD_0859","SPD_RS04580"
"SPT_0898",495,3,502.414845551453,0.000587558632284023,1788,"SPT_RS04455","19F",0.00500811752385146,372,371,FALSE,0.399046487600024,"SP_1375","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroB","3-dehydroquinate synthase",0,"Nonessential","SP_1375","SP_RS06740","SPT_RS04455","SPD_1209","SPD_RS06380"
"SPT_0896",496,2,14.5853232509991,8.01520967146774e-06,2635,"SPT_RS04445","19F",0.00372271859964661,372,371,FALSE,0.324400724222111,"SP_1377","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroD","3-dehydroquinate dehydratase I",0,"Nonessential","SP_1377","SP_RS06750","SPT_RS04445","SPD_1211","SPD_RS06390"
"SPT_1609",497,5,830.456907276691,0.000523894309591077,3275,"SPT_RS08000","19F",0.0253975887405473,372,371,TRUE,0.562382076230887,"SP_1670","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurF","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase",15,"Essential","SP_1670","SP_RS08250","SPT_RS08000","SPD_1483","SPD_RS07825"
"SPT_0914",498,1,0,0.0001120075936895,3209,"SPT_RS04530","19F",0.00156536082474226,372,371,FALSE,0.464487668199616,"SP_1360","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ThrB","Homoserine kinase",0,"Nonessential","SP_1360","SP_RS06660","SPT_RS04530","SPD_1194","SPD_RS06305"
"SPT_0713",499,1,0,5.20627134751666e-07,1065,"SPT_RS03550","19F",0.00732359191204451,372,371,FALSE,2.2294400582051,"SP_0701","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrF","orotidine 5'-phosphate decarboxylase",0,"Nonessential","SP_0701","SP_RS03425","SPT_RS03550","SPD_0608","SPD_RS03250"
"SPT_1516",500,1,0,0.000601351393646548,1882,"SPT_RS07540","19F",0.00376580223679965,373,371,FALSE,0.397850469458662,"SP_1576","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"MetA","Homoserine O-succinyltransferase",1,"Evolvable.Essential","SP_1576","SP_RS07770","SPT_RS07540","SPD_1406","SPD_RS07400"
