"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"623","SP_1530",705,1008.187414,-1.023514276,0.134687454,-7.599180517,2.98e-14,9.36e-14,1256.294025,1233.543431,1566.557937,650.8960439,678.9374022,662.8956479,"SPD_1359","SP_RS07535","SPT_RS07295","SPT_1468","SPD_RS07150","UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase","AMINO ACID METABOLSIM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase"
"624","SP_0613",706,4774.505991,-0.783823278,0.10321024,-7.594433248,3.09e-14,9.7e-14,5788.018553,5919.57689,6440.825228,3769.474892,3370.097729,3359.042653,"SPD_0533","SP_RS03010","SPT_RS03180","SPT_0638","SPD_RS02860","metallo-beta-lactamase superfamily protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rnjA","mRNA degradation ribonuclease J1/J2"
"625","SP_1569",707,3774.525005,-0.809592632,0.106651209,-7.591030951,3.17e-14,9.94e-14,4503.231262,4700.945734,5242.886745,2867.133799,2764.928173,2568.024316,"SPD_1399","SP_RS07735","SPT_RS07505","SPT_1509","SPD_RS07365","ATP-dependent Clp protease, ATP-binding subunit ClpX","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"ClpX","ATP-dependent Clp protease ATP-binding subunit"
"626","SP_2052",708,78.70340096,2.332859322,0.307455668,7.587628289,3.26e-14,1.02e-13,11.65633631,30.42104206,27.80341377,108.3909727,137.9731944,155.9754466,"SPD_1862","SP_RS10375","SPT_RS10135","SPT_2047","SPD_RS09820","competence protein CglB","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"cglB","Late competence protein ComGB"
"627","SP_1722",709,408.8510678,1.30291624,0.171724119,7.587264089,3.27e-14,1.02e-13,190.3868264,260.6665761,256.2099527,594.7748296,677.5713309,473.4968913,"SPD_1532","SP_RS08520","SPT_RS08260","SPT_1660","SPD_RS08090","PTS system IIABC components","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system, glucose/sucrose specific IIB subunit"
"628","SP_1341",710,67.68164037,-2.459528944,0.324587156,-7.577406873,3.53e-14,1.1e-13,115.2682146,130.0350425,109.7188479,20.90790335,24.58928217,5.570551663,"SPD_1176","SP_RS06580","n.p","n.p.","SPD_RS06220","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative ABC transporter, ATP-binding protein"
"629","SP_2135",711,24340.38627,0.754697284,0.09962045,7.575726491,3.57e-14,1.11e-13,17272.10012,19968.13341,17047.08018,29897.20138,30740.70093,31117.10159,"SPD_1964","SP_RS10895","SPT_RS10635","SPT_2147","SPD_RS10330","ribosomal protein L33","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpmG","50S ribosomal protein L33"
"630","SP_1067",712,2874.398047,-0.950653192,0.125526893,-7.573302993,3.64e-14,1.13e-13,3542.23109,4187.963457,3612.948983,1922.976901,1713.053325,2267.214527,"SPD_0952","SP_RS05275","SPT_RS05490","SPT_1110","SPD_RS05075","putative cell division protein FtsW","CELL DIVISION","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsW","cell division protein FtsW"
"631","SP_0964",713,397.9273985,1.072333884,0.142329076,7.534187065,4.91e-14,1.53e-13,240.8976171,261.8595581,259.4985285,514.9946721,553.2588488,557.0551663,"SPD_0852","SP_RS04780","SPT_RS06145","SPT_1239","SPD_RS04545","dihydroorotate dehydrogenase B","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"pyrDB","dihydroorotate dehydrogenase B"
"632","SP_1373",714,1845.06968,-0.867371901,0.115155495,-7.53217985,4.99e-14,1.55e-13,2156.422218,2399.683376,2580.635136,1278.683352,1256.785533,1398.208467,"SPD_1207","SP_RS06730","SPT_RS04465","SPT_0900","SPD_RS06370","prephenate dehydrogenase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"TyrA","Prephenate dehydrogenase"
"633","SP_1814",715,303.3484341,-1.484897073,0.197614293,-7.514117798,5.73e-14,1.77e-13,413.1523648,453.9296668,501.0593707,157.9096911,204.9106848,89.1288266,"SPD_1599","SP_RS09005","SPT_RS08645","SPT_1737","SPD_RS08455","indole-3-glycerol phosphate synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpC","indole-3-glycerol-phosphate synthase"
"634","SP_0716",716,142.1806204,-1.745072467,0.232557216,-7.503841404,6.2e-14,1.92e-13,198.1577173,227.8595699,232.2930376,73.17766174,49.17856434,72.41717161,"SPD_0622","SP_RS03505","SPT_RS03650","SPT_0732","SPD_RS03325","putative transcriptional regulator","REGULATOR","Intracellular","METABOLISM","GENETIC INFORMATION PROCESSING",NA,"Cofactor and vitamin metabolism","Transcription",NA,2,"tenA",""
"635","SP_0831",718,2147.408081,0.967389293,0.129091487,7.493827177,6.69e-14,2.06e-13,1253.703728,1500.174917,1588.083161,2538.109426,3185.678112,2818.699141,"SPD_0726","SP_RS04065","SPT_RS06820","SPT_1371","SPD_RS03840","purine nucleoside phosphorylase, family 2","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","purine nucleoside phosphorylase"
"636","SP_1557",719,2052.605849,-0.907866675,0.121321899,-7.483122876,7.26e-14,2.24e-13,2576.050325,2685.402575,2818.608441,1587.350031,1461.696218,1186.527504,"SPD_1388","SP_RS07675","SPT_RS07445","SPT_1498","SPD_RS07305","degV family protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","DegV family protein"
"637","SP_1421",720,923.241313,-1.014536019,0.135636565,-7.479812062,7.44e-14,2.29e-13,1129.369474,1202.525898,1397.345763,637.6910523,648.8838351,523.6318563,"SPD_1251","SP_RS06970","SPT_RS04230","SPT_0853","SPD_RS06600","nicotinate phosphoribosyltransferase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","Nicotinate phosphoribosyltransferase"
"638","SP_0401",721,4004.879995,0.909695263,0.121667998,7.476865572,7.61e-14,2.34e-13,2351.989638,2846.455151,3130.724183,5144.994849,5569.472412,4985.643738,"SPD_0366","SP_RS01990","SPT_RS02215","SPT_0439","SPD_RS01965","putative helicase","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","RecD-like helicase"
"639","SP_0527",722,795.4036862,-1.06386671,0.142340589,-7.47409239,7.77e-14,2.38e-13,986.903141,1030.736484,1218.865784,567.2644305,461.7320763,506.9202013,"SPD_0469","SP_RS02580","SPT_RS02800","SPT_0562","SPD_RS02495","putative sensor histidine kinase BlpH","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Signal transduction","Cellular community",NA,2,"blpH","sensor histidine kinase"
"640","SP_1700",723,3766.198979,-0.785440604,0.105138659,-7.470521443,7.99e-14,2.45e-13,4454.015619,4799.963244,5043.180504,2577.174192,2909.731724,2813.12859,"SPD_1510","SP_RS08405","SPT_RS08145","SPT_1638","SPD_RS07965","phospho-2-dehydro-3-deoxyheptonate aldolase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase"
"641","SP_0274",724,5508.480427,0.85538556,0.114813775,7.450199736,9.32e-14,2.85e-13,3473.588221,3774.595179,4495.483149,7244.038304,7144.552542,6918.625165,"SPD_0254","SP_RS01335","SPT_RS01610","SPT_0319","SPD_RS01360","DNA polymerase III, alpha subunit, Gram-positive type","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"polC","DNA polymerase III PolC"
"642","SP_2041",725,2293.742538,0.86418579,0.116107256,7.442995558,9.84e-14,3.01e-13,1849.472028,1545.508235,1479.560158,2912.801062,2900.169225,3074.944518,"SPD_1850","SP_RS10320","SPT_RS10085","SPT_2036","SPD_RS09765","SpoIIIJ family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Membrane transport","Folding, sorting, degradation",NA,2,"","Membrane protein insertase SpoIIIJ family"
"643","SP_1975",726,9222.930091,0.857869235,0.115449633,7.4306796,1.08e-13,3.3e-13,7124.611783,5802.66465,6714.374944,10636.62073,12737.24816,12322.06028,"SPD_1773","SP_RS09930","SPT_RS09690","SPT_1955","SPD_RS09375","SpoIIIJ family protein","TRANSPORT","Membrane","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Folding, sorting, degradation",NA,NA,2,"","Membrane protein insertase"
"644","SP_0616",730,1108.625067,-1.107823467,0.149395737,-7.415361983,1.21e-13,3.68e-13,1634.477381,1626.631014,1300.482257,812.1069829,592.8749146,685.1778545,"SPD_0536","SP_RS03025","SPT_RS03195","SPT_0641","SPD_RS02875","beta-lactam resistance factor","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"fibB","beta-lactam resistance factor"
"645","SP_0371",731,105.1200763,1.79810931,0.243153572,7.394953296,1.41e-13,4.29e-13,46.62534525,39.36840737,48.13279158,143.0540756,152.9999779,200.5398599,"SPD_0338","SP_RS01810","SPT_RS02090","SPT_0414","SPD_RS01800","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"646","SP_1568",732,2452.641668,-0.853249406,0.115779876,-7.369583019,1.71e-13,5.18e-13,2921.854969,3022.420002,3530.136664,1655.025613,1842.830092,1743.58267,"SPD_1398","SP_RS07730","SPT_RS07500","SPT_1508","SPD_RS07360","ribosome biogenesis GTP-binding protein YsxC","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"EngB","Ribosome biogenesis GTP-binding protein YsxC"
"647","SP_1630",733,432.3320633,-1.150825616,0.156493511,-7.353823216,1.93e-13,5.82e-13,581.5216671,567.2629607,660.1068559,270.1521197,303.2678134,211.6809632,"SPD_1442","SP_RS08035","SPT_RS07790","SPT_1569","SPD_RS07595","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"648","SP_2139",734,265.3292573,1.345393901,0.183024446,7.350897289,1.97e-13,5.94e-13,163.1887084,125.8596054,164.7277525,437.9655545,371.571375,328.6625481,"SPD_1968","SP_RS10920","SPT_RS10660","SPT_2153","SPD_RS10350","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"649","SP_1709",735,5708.857614,-0.681936368,0.092867849,-7.343083491,2.09e-13,6.29e-13,6796.939218,7001.611601,7300.937286,4326.835578,4353.669015,4473.152985,"SPD_1519","SP_RS08450","SPT_RS08190","SPT_1647","SPD_RS08020","phosphoglycerate dehydrogenase-related protein","CARBOHYDRATE METABOLISM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"engA","EngA GTPase (der)"
"650","SP_0264",736,8975.218032,0.742488184,0.101461757,7.317911782,2.52e-13,7.58e-13,6142.889236,6778.52396,7209.455086,11501.54768,11562.42691,10656.46533,"SPD_0246","SP_RS01295","SPT_RS01570","SPT_0311","SPD_RS01320","prolyl-tRNA synthetase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"proS","prolyl-tRNA synthetase"
"651","SP_0866",737,530.8118012,-1.647078452,0.225331326,-7.309584864,2.68e-13,8.05e-13,1106.056801,614.3857514,695.9822285,287.2085671,174.8571177,306.3803414,"SPD_0761","SP_RS04265","n.p","SPT_1335","SPD_RS04040","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"652","SP_0220",738,8982.589624,0.738671275,0.101111865,7.305485644,2.76e-13,8.29e-13,7119.431189,6628.208223,6452.484724,12041.30171,11315.16801,10338.94389,"SPD_0204","SP_RS01065","SPT_RS01345","SPT_0267","SPD_RS01100","ribosomal protein L24","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplX","50S ribosomal protein L24"
"653","SP_1367",739,848.0585565,-1.030107216,0.14126957,-7.291784198,3.06e-13,9.17e-13,1063.316901,1181.648712,1163.557918,605.2287813,456.2677914,618.3312346,"SPD_1201","SP_RS06695","SPT_RS04495","SPT_0906","SPD_RS06340","licD3 protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"LicD3","Lipopolysaccharide cholinephosphotransferase LicD3"
"654","SP_1414",740,10113.59096,-2.235151935,0.307112805,-7.277950957,3.39e-13,1.01e-12,22968.16313,13673.96016,13793.18388,3264.934171,2792.249598,4189.05485,"SPD_1245","SP_RS06930","SPT_RS04270","SPT_0860","SPD_RS06565","ribosomal protein S21","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RpsU","30S ribosomal protein S21"
"655","SP_0298",741,372.7554462,-1.136053029,0.156398925,-7.263816102,3.76e-13,1.12e-12,536.1914703,533.8594636,476.2455713,221.7338171,256.8213916,211.6809632,"n.p.","SP_RS01455","n.p","n.p.","n.p","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"656","SP_0987",742,997.7631139,-0.904573353,0.124540823,-7.2632678,3.78e-13,1.13e-12,1379.33313,1306.911826,1209.59798,710.318506,628.3927666,752.0244745,"SPD_0873","SP_RS04895","SPT_RS06030","SPT_1217","SPD_RS04660","hypothetical protein","UNKNOWN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"","Lyzozyme M1 (1,4-beta-N-acetylmuramidase)"
"657","SP_0695",743,247.8445795,-1.55727739,0.214420136,-7.262738547,3.79e-13,1.13e-12,419.6281072,407.9998582,278.931022,127.6482521,102.4553424,150.4048949,"SPD_0604","SP_RS03400","n.p","n.p.","SPD_RS03230","HesA/MoeB/ThiF family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiF","Molybdopterin or thiamine biosynthesis adenylyltransferase"
"658","SP_1284",744,841.0306004,-1.015642072,0.139860655,-7.261814052,3.82e-13,1.14e-12,1029.643041,1054.596125,1292.111337,586.5217099,509.5445694,573.7668213,"SPD_1139","SP_RS06295","SPT_RS04675","SPT_0943","SPD_RS06025","lemA protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"LemA","LemA protein"
"659","SP_0717",745,159.0713896,-1.642946392,0.226312796,-7.25962658,3.88e-13,1.15e-12,288.8181108,230.842025,207.7781997,69.87641384,84.69641636,72.41717161,"SPD_0623","SP_RS03510","SPT_RS03655","SPT_0733","SPD_RS03330","hydroxyethylthiazole kinase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiM","hydroxyethylthiazole kinase"
"660","SP_1073",746,1706.970381,-0.899658477,0.124138967,-7.247188363,4.26e-13,1.26e-12,2125.338654,2250.560621,2327.115836,1367.266838,1124.276624,1047.263713,"SPD_0958","SP_RS05305","SPT_RS05520","SPT_1116","SPD_RS05105","RNA polymerase sigma-70 factor","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rpoD","RNA polymerase sigma factor RpoD"
"661","SP_1297",750,2188.815546,-0.972683056,0.134769601,-7.217377263,5.3e-13,1.57e-12,3310.399512,2767.718336,2600.964514,1383.773077,1326.455166,1743.58267,"SPD_1152","SP_RS06365","SPT_RS04605","SPT_0929","SPD_RS06090","flavodoxin","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Putative flavodoxin"
"662","SP_1398",751,4173.428767,-0.956567618,0.132878388,-7.198820178,6.07e-13,1.79e-12,4847.740757,5410.173558,6246.201332,2453.377396,2790.883526,3292.196033,"SPD_1230","SP_RS06855","SPT_RS04345","SPT_0876","SPD_RS06490","putative phosphate ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PstA","Phosphate ABC transporter, permease component "
"663","SP_1069",752,609.0150548,-1.045769502,0.145361788,-7.194253152,6.28e-13,1.85e-12,920.8505686,737.8593927,826.0304542,431.9132667,392.0624435,345.3742031,"SPD_0954","SP_RS05285","SPT_RS05500","SPT_1112","SPD_RS05085","conserved hypothetical protein","UNKNOWN",NA,"ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"664","SP_0615",753,1403.864661,-0.907870172,0.126337715,-7.186058194,6.67e-13,1.96e-12,1982.872321,1917.122141,1625.752302,1047.596,980.8391444,869.0060594,"SPD_0535","SP_RS03020","SPT_RS03190","SPT_0640","SPD_RS02870","beta-lactam resistance factor","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"fibA","Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)"
"665","SP_1566",754,1373.555246,-0.933240777,0.12996884,-7.180496316,6.95e-13,2.04e-12,1607.279262,1750.701146,2029.649205,875.9311089,919.3659389,1058.404816,"SPD_1396","SP_RS07720","SPT_RS07490","SPT_1506","SPD_RS07350","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"666","SP_1479",755,3194.720704,-0.737617775,0.102993789,-7.161769463,7.96e-13,2.34e-12,3823.27831,3949.367048,4189.047674,2272.35897,2355.106803,2579.16542,"SPD_1309","SP_RS07265","SPT_RS03965","SPT_0797","SPD_RS06875","peptidoglycan N-acetylglucosamine deacetylase A","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"PgdA","Peptidoglycan N-acetylglucosamine deacetylase A"
"667","SP_1375",756,1081.604173,-0.993159962,0.138890444,-7.150671681,8.64e-13,2.53e-12,1291.263034,1469.753875,1591.072775,821.4605186,714.4552542,601.6195796,"SPD_1209","SP_RS06740","SPT_RS04455","SPT_0898","SPD_RS06380","3-dehydroquinate synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroB","3-dehydroquinate synthase"
"668","SP_1540",758,13088.13611,-0.794282751,0.111365822,-7.132194923,9.88e-13,2.89e-12,16452.27113,15876.8015,17557.70631,10633.86969,9669.052178,8339.115839,"SPD_1369","SP_RS07585","SPT_RS07345","SPT_1478","SPD_RS07205","single-strand binding protein","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Replication","DNA repair and editing",NA,2,"Ssb","Single-stranded DNA-binding protein;"
"669","SP_1472",759,289.7967121,-1.422908399,0.199673188,-7.126186602,1.03e-12,3.01e-12,387.2493952,428.8770439,479.2351857,164.5121869,195.3481861,83.55827494,"SPD_1302","SP_RS07235","SPT_RS03995","SPT_0803","SPD_RS06845","putative oxidoreductase","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Oxidoreductase"
"670","SP_0372",760,869.0945964,0.961970646,0.135018321,7.12474157,1.04e-12,3.04e-12,690.3141393,515.3682419,564.1402342,1126.275741,1159.794476,1158.674746,"SPD_0339","SP_RS01815","SPT_RS02095","SPT_0415","SPD_RS01805","conserved hypothetical protein","UNKNOWN","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cell growth and death",NA,NA,1,"gpsB"," Cell division protein GpsB"
"671","SP_0222",761,7094.405899,0.705772597,0.099117579,7.120559292,1.07e-12,3.13e-12,5686.996971,5427.471798,5070.385995,9106.492327,9052.954052,8222.134254,"SPD_0206","SP_RS01075","SPT_RS01355","SPT_0269","SPD_RS01110","ribosomal protein S14","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsN","30S ribosomal protein S14"
"672","SP_1991",762,520.6761737,1.147621,0.161294971,7.115045123,1.12e-12,3.25e-12,265.5054382,324.4911153,379.9799882,806.0546951,718.5534679,629.4723379,"SPD_1788","SP_RS10005","SPT_RS09760","SPT_1971","SPD_RS09450","putative hydrolase","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"673","SP_1793",763,463.4047614,1.206139623,0.169644875,7.109791123,1.16e-12,3.37e-12,249.9636565,271.4034144,323.1773149,675.1051951,764.9998897,495.779098,"n.p.","SP_RS08900","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"674","SP_0411",764,3324.80609,-0.755338849,0.106274861,-7.107408512,1.18e-12,3.43e-12,4255.857902,3906.419695,4393.537298,2464.381556,2644.713905,2283.926182,"SPD_0375","SP_RS02035","SPT_RS02260","SPT_0448","SPD_RS02010","seryl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS)"
"675","SP_0847",765,4845.111691,-0.71025173,0.099942647,-7.106593158,1.19e-12,3.44e-12,5685.701823,6203.506616,6135.884561,3477.864661,3646.044117,3921.668371,"SPD_0741","SP_RS04145","SPT_RS06745","SPT_1356","SPD_RS03920","putative sugar ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC-type uncharacterized transport system, permease componen"
"676","SP_1564",766,2239.711587,-0.778681766,0.109754764,-7.094742306,1.3e-12,3.75e-12,2604.543591,2905.507762,2969.583967,1544.984016,1703.490826,1710.15936,"SPD_1394","SP_RS07710","SPT_RS07480","SPT_1504","SPD_RS07340","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"677","SP_1377",767,969.6572071,-0.915843637,0.129121988,-7.092855771,1.31e-12,3.79e-12,1120.303434,1325.999539,1339.048282,653.6470838,632.4909803,746.4539228,"SPD_1211","SP_RS06750","SPT_RS04445","SPT_0896","SPD_RS06390","3-dehydroquinate dehydratase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroD","3-dehydroquinate dehydratase I"
